door_count,fiscal_power,mileage,price,year,publication_Year,publication_Month,publication_Day,publication_Weekday,Is_Weekend,Days_since_posted,Alloy_wheels,Airbags,Air_conditioning,Navigation_system,Sunroof,Leather_seats,Parking_sensors,Rear_camera,Electric_windows,ABS,ESP,Cruise_control,Speed_limiter,CD/MP3/Bluetooth,On_board_computer,Central_locking,brand,condition,fuel_type,model,origin,first_owner,sector,seller_city,transmission
5.0,6.0,114999.0,177000.0,2017.0,2025.0,4.0,4.0,6,1,26.0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,15.0,1.0,0.0,16.0,0.0,1.0,13.0,96.0,0.0
5.0,7.0,7499.0,150000.0,2020.0,2025.0,3.0,13.0,5,0,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,9.0,0.0,1.0,4.0,201.0,0.0
5.0,6.0,104999.0,183000.0,2020.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,16.0,0.0,0.0,55.0,0.0,0.0,2.0,72.0,1.0
5.0,5.0,2499.0,70000.0,2011.0,2025.0,2.0,11.0,3,0,78.0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,13.0,1.0,1.0,44.0,0.0,0.0,8.0,33.0,0.0
5.0,8.0,144999.0,178000.0,2020.0,2025.0,4.0,12.0,7,1,18.0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,67.0,0.0,1.0,0.0,128.0,1.0
5.0,8.0,194999.0,107000.0,2010.0,2025.0,2.0,11.0,3,0,78.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,39.0,0.0
5.0,9.0,154999.0,285000.0,2020.0,2025.0,4.0,11.0,6,1,19.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,23.0,0.0,1.0,19.0,0.0,1.0
5.0,8.0,274999.0,80000.0,2009.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,10.0,1.0,0.0,75.0,0.0,1.0,5.0,4.0,1.0
5.0,6.0,82499.0,103000.0,2021.0,2025.0,4.0,12.0,7,1,18.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2.0,3.0,0.0,4.0,0.0,1.0,5.0,34.0,0.0
5.0,6.0,224999.0,105000.0,2019.0,2025.0,3.0,14.0,6,1,47.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,145.0,0.0
5.0,6.0,184999.0,85000.0,2005.0,2025.0,4.0,3.0,5,0,27.0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1.0,0.0,0.0,88.0,0.0,1.0,4.0,106.0,0.0
5.0,8.0,144999.0,300000.0,2017.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,9.0,1.0,0.0,56.0,0.0,1.0,0.0,10.0,1.0
5.0,12.0,42499.0,390000.0,2016.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,14.0,1.0,0.0,35.0,1.0,0.0,0.0,26.0,1.0
5.0,6.0,92499.0,290000.0,2020.0,2024.0,12.0,13.0,6,1,138.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,9.0,1.0,0.0,159.0,0.0,0.0,2.0,19.0,1.0
5.0,6.0,144999.0,130000.0,2016.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,15.0,0.0,0.0,93.0,0.0,1.0,5.0,4.0,0.0
5.0,12.0,174999.0,420000.0,2018.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,411.0,1.0
5.0,12.0,324999.0,140000.0,2010.0,2025.0,3.0,21.0,6,1,40.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,14.0,1.0,0.0,104.0,0.0,0.0,11.0,3.0,1.0
5.0,8.0,124999.0,280000.0,2018.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,133.0,1.0
5.0,9.0,42499.0,185000.0,2023.0,2025.0,3.0,16.0,1,0,45.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,129.0,1.0
5.0,8.0,274999.0,89000.0,2011.0,2025.0,4.0,3.0,5,0,27.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,17.0,1.0,0.0,46.0,2.0,0.0,11.0,62.0,0.0
5.0,6.0,224999.0,130000.0,2013.0,2024.0,12.0,13.0,6,1,138.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,6.0,0.0,0.0,8.0,0.0,1.0,0.0,21.0,0.0
5.0,6.0,67499.0,135000.0,2018.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,15.0,1.0,0.0,110.0,0.0,1.0,8.0,33.0,0.0
5.0,6.0,144999.0,59000.0,2011.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,13.0,0.0
5.0,6.0,87499.0,148000.0,2020.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,0.0
5.0,5.0,134999.0,118000.0,2016.0,2025.0,3.0,24.0,2,0,37.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0.0,1.0,0.0,22.0,0.0,0.0,11.0,1.0,0.0
5.0,6.0,92499.0,75000.0,2012.0,2025.0,2.0,11.0,3,0,78.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.0,0.0,1.0,208.0,0.0,0.0,1.0,8.0,0.0
5.0,8.0,274999.0,150000.0,2020.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,28.0,0.0,1.0,49.0,0.0,0.0
5.0,11.0,97499.0,250000.0,2017.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,21.0,0.0,0.0,180.0,0.0,1.0,0.0,35.0,1.0
5.0,11.0,174999.0,499000.0,2017.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,74.0,3.0,0.0,3.0,4.0,1.0
5.0,8.0,47499.0,380000.0,2023.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,8.0,0.0,0.0,47.0,0.0,1.0,0.0,70.0,1.0
5.0,6.0,164999.0,255000.0,2018.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0,99.0,1.0,1.0,16.0,0.0,0.0
5.0,9.0,274999.0,180000.0,2020.0,2025.0,4.0,8.0,3,0,22.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,5.0,1.0,2.0,329.0,0.0,1.0,3.0,9.0,1.0
5.0,8.0,174999.0,344000.0,2020.0,2025.0,4.0,12.0,7,1,18.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2.0,0.0,39.0,0.0,0.0,1.0,54.0,1.0
5.0,6.0,274999.0,133000.0,2012.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,3.0,0.0,28.0,1.0,0.0,0.0,26.0,0.0
5.0,6.0,7499.0,73000.0,2010.0,2025.0,2.0,11.0,3,0,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,9.0,0.0,0.0,91.0,0.0,0.0
5.0,12.0,144999.0,475000.0,2017.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,2.0,0.0,142.0,2.0,0.0,0.0,1.0,1.0
5.0,5.0,82499.0,125000.0,2020.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0
5.0,6.0,194999.0,150000.0,2015.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,4.0,1.0,0.0,43.0,0.0,0.0,16.0,0.0,0.0
5.0,6.0,52499.0,200500.0,2019.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0.0,0.0,31.0,0.0,0.0,36.0,0.0,0.0
5.0,6.0,87499.0,145000.0,2021.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,58.0,1.0
5.0,5.0,104999.0,115000.0,2018.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0
5.0,6.0,274999.0,50000.0,2006.0,2025.0,4.0,2.0,4,0,28.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,36.0,0.0,0.0,11.0,73.0,0.0
5.0,8.0,97499.0,271000.0,2019.0,2025.0,4.0,7.0,2,0,23.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,31.0,0.0,0.0,243.0,0.0,1.0,1.0,44.0,1.0
5.0,8.0,324999.0,85000.0,2000.0,2025.0,3.0,18.0,3,0,43.0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,24.0,1.0,0.0,42.0,0.0,0.0
5.0,6.0,194999.0,95000.0,2011.0,2024.0,10.0,14.0,2,0,198.0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,10.0,1.0,0.0,31.0,0.0,1.0,6.0,59.0,0.0
5.0,8.0,184999.0,148000.0,2015.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,6.0,0.0,0.0,81.0,0.0,0.0,8.0,111.0,1.0
5.0,6.0,52499.0,225000.0,2022.0,2025.0,4.0,6.0,1,0,24.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,10.0,0.0,0.0,41.0,0.0,1.0,1.0,251.0,1.0
5.0,6.0,77499.0,150000.0,2018.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,21.0,1.0,0.0,63.0,0.0,1.0,0.0,13.0,0.0
5.0,7.0,274999.0,108000.0,2014.0,2025.0,4.0,4.0,6,1,26.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,13.0,1.0,0.0,26.0,0.0,0.0,4.0,168.0,0.0
5.0,7.0,87499.0,117000.0,2019.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,5.0,0.0,1.0,118.0,0.0,1.0,11.0,1.0,0.0
5.0,8.0,87499.0,249000.0,2020.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,1.0,0.0,24.0,0.0,1.0,3.0,4.0,1.0
5.0,8.0,27499.0,205000.0,2017.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,278.0,1.0
5.0,6.0,224999.0,115000.0,2010.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,2.0,0.0
5.0,11.0,224999.0,250000.0,2016.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,16.0,0.0,0.0,126.0,0.0,1.0,0.0,13.0,1.0
5.0,8.0,194999.0,138000.0,2012.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0.0,3.0,0.0,52.0,0.0,0.0,5.0,4.0,1.0
5.0,6.0,47499.0,125000.0,2021.0,2025.0,3.0,25.0,3,0,36.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,1.0,1.0,195.0,0.0,1.0,0.0,22.0,0.0
5.0,6.0,42499.0,259000.0,2018.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,4.0,0.0,0.0,80.0,0.0,1.0,0.0,24.0,1.0
5.0,8.0,2499.0,285000.0,2025.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,17.0,3.0,0.0,46.0,0.0,1.0,0.0,7.0,0.0
5.0,8.0,194999.0,250000.0,2015.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,9.0,0.0,0.0,98.0,2.0,0.0,0.0,10.0,1.0
5.0,6.0,274999.0,73000.0,2006.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,6.0,1.0,0.0,8.0,0.0,0.0,55.0,0.0,0.0
5.0,12.0,184999.0,250000.0,2016.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,16.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,1.0
5.0,8.0,224999.0,71000.0,2011.0,2025.0,4.0,10.0,5,0,20.0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,28.0,0.0,0.0,166.0,0.0,0.0,52.0,0.0,0.0
5.0,6.0,104999.0,143000.0,2023.0,2025.0,3.0,21.0,6,1,40.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0
5.0,8.0,2499.0,302000.0,2021.0,2025.0,3.0,26.0,4,0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,37.0,0.0,1.0,0.0,41.0,1.0
5.0,8.0,77499.0,180000.0,2017.0,2025.0,3.0,20.0,5,0,41.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,16.0,1.0,0.0,55.0,0.0,1.0,0.0,7.0,1.0
5.0,6.0,67499.0,100000.0,2015.0,2025.0,1.0,12.0,1,0,108.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,22.0,0.0,0.0,4.0,3.0,0.0
5.0,6.0,104999.0,160000.0,2019.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0
5.0,9.0,374999.0,128000.0,2011.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,5.0,1.0,0.0,23.0,3.0,0.0,44.0,0.0,1.0
5.0,6.0,134999.0,132000.0,2021.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
5.0,8.0,224999.0,82000.0,2012.0,2025.0,3.0,14.0,6,1,47.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,176.0,0.0,0.0,15.0,0.0,0.0
5.0,6.0,134999.0,118000.0,2019.0,2024.0,9.0,14.0,7,1,228.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0
3.0,7.0,57499.0,127000.0,2022.0,2024.0,9.0,14.0,7,1,228.0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,7.0,0.0,1.0,13.0,0.0,1.0,0.0,2.0,1.0
5.0,8.0,134999.0,215000.0,2018.0,2025.0,4.0,9.0,4,0,21.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,3.0,1.0,0.0,37.0,0.0,0.0,8.0,190.0,1.0
5.0,14.0,124999.0,106500.0,2007.0,2025.0,3.0,28.0,6,1,33.0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,9.0,0.0,1.0,98.0,0.0,0.0,6.0,50.0,1.0
3.0,5.0,154999.0,87000.0,2018.0,2025.0,3.0,13.0,5,0,48.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,7.0,2.0,0.0,50.0,0.0,0.0,4.0,1.0,0.0
5.0,8.0,164999.0,138000.0,2016.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,3.0,1.0,0.0,73.0,0.0,0.0,0.0,25.0,1.0
5.0,7.0,52499.0,72000.0,2009.0,2024.0,9.0,14.0,7,1,228.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,2.0,0.0,96.0,0.0,0.0,10.0,238.0,0.0
5.0,17.0,154999.0,300000.0,2017.0,2025.0,3.0,20.0,5,0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,154.0,1.0,1.0,0.0,25.0,1.0
5.0,6.0,164999.0,95000.0,2013.0,2025.0,4.0,4.0,6,1,26.0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,249.0,0.0
5.0,6.0,77499.0,145000.0,2018.0,2025.0,1.0,12.0,1,0,108.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,16.0,1.0
5.0,6.0,87499.0,236000.0,2021.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,16.0,1.0,0.0,120.0,0.0,1.0,0.0,2.0,0.0
5.0,8.0,184999.0,140000.0,2015.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,6.0,1.0,0.0,18.0,0.0,1.0,0.0,10.0,0.0
5.0,8.0,144999.0,255000.0,2019.0,2025.0,4.0,11.0,6,1,19.0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,9.0,0.0,0.0,48.0,0.0,1.0,3.0,4.0,1.0
5.0,7.0,194999.0,70000.0,2008.0,2025.0,4.0,12.0,7,1,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,9.0,0.0,0.0,4.0,68.0,0.0
5.0,8.0,224999.0,145000.0,2010.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,51.0,1.0,0.0,39.0,0.0,1.0
5.0,8.0,144999.0,260000.0,2021.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,99.0,0.0,0.0,4.0,61.0,1.0
5.0,9.0,164999.0,210000.0,2016.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,80.0,1.0,0.0,9.0,8.0,0.0
5.0,6.0,2499.0,64000.0,2005.0,2024.0,12.0,13.0,6,1,138.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,10.0,1.0,0.0,41.0,0.0,1.0,8.0,66.0,0.0
5.0,9.0,7499.0,80000.0,2007.0,2024.0,12.0,13.0,6,1,138.0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,12.0,0.0,0.0,242.0,0.0,0.0,4.0,107.0,0.0
5.0,7.0,104999.0,55000.0,2000.0,2025.0,2.0,11.0,3,0,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,88.0,1.0,1.0,2.0,157.0,0.0
5.0,6.0,134999.0,128000.0,2014.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1.0,0.0,3.0,0.0,1.0,9.0,63.0,0.0
5.0,11.0,52499.0,470000.0,2023.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0.0,0.0,0.0,2.0,3.0,1.0,43.0,0.0,1.0
5.0,8.0,174999.0,65000.0,2009.0,2025.0,4.0,8.0,3,0,22.0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,0.0,1.0,40.0,0.0,0.0,4.0,1.0,0.0
5.0,6.0,97499.0,72000.0,2012.0,2025.0,4.0,3.0,5,0,27.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.0,1.0,1.0,208.0,0.0,0.0,1.0,8.0,0.0
5.0,6.0,47499.0,140000.0,2023.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0
5.0,6.0,154999.0,67000.0,2008.0,2025.0,4.0,6.0,1,0,24.0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,11.0,0.0,1.0,25.0,0.0,0.0,4.0,1.0,0.0
5.0,8.0,47499.0,290000.0,2022.0,2025.0,4.0,10.0,5,0,20.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,3.0,0.0,0.0,37.0,0.0,1.0,2.0,36.0,1.0
5.0,8.0,224999.0,135000.0,2012.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.0,0.0,0.0,86.0,0.0,1.0,0.0,22.0,1.0
3.0,12.0,184999.0,185000.0,2015.0,2025.0,4.0,10.0,5,0,20.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,21.0,1.0
5.0,8.0,134999.0,170000.0,2015.0,2025.0,3.0,27.0,5,0,34.0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,9.0,1.0,0.0,159.0,0.0,1.0,3.0,9.0,1.0
5.0,6.0,67499.0,153000.0,2022.0,2025.0,4.0,9.0,4,0,21.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,0.0,0.0,45.0,0.0,0.0,6.0,23.0,0.0
5.0,6.0,274999.0,87000.0,2012.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1.0,0.0,40.0,0.0,0.0,177.0,0.0,0.0
5.0,6.0,87499.0,210000.0,2023.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,121.0,0.0
5.0,8.0,104999.0,157000.0,2017.0,2025.0,3.0,24.0,2,0,37.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,6.0,1.0,0.0,81.0,0.0,0.0,0.0,11.0,1.0
5.0,7.0,32499.0,128000.0,2019.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,149.0,1.0
5.0,6.0,164999.0,110000.0,2014.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1.0,2.0,0.0,85.0,0.0,0.0,4.0,107.0,0.0
3.0,11.0,124999.0,140000.0,2013.0,2025.0,3.0,13.0,5,0,48.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,9.0,0.0,1.0,72.0,0.0,0.0,16.0,0.0,0.0
5.0,6.0,67499.0,77000.0,2011.0,2025.0,4.0,2.0,4,0,28.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,36.0,0.0,1.0,0.0,40.0,0.0
5.0,8.0,224999.0,107000.0,2007.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0.0,1.0,0.0,33.0,1.0,0.0,9.0,144.0,1.0
5.0,9.0,274999.0,170000.0,2014.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,26.0,0.0
5.0,6.0,224999.0,160000.0,2016.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,15.0,1.0,0.0,16.0,0.0,1.0,4.0,1.0,0.0
3.0,8.0,114999.0,340000.0,2016.0,2025.0,4.0,8.0,3,0,22.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,4.0,1.0,0.0,17.0,0.0,0.0,0.0,13.0,1.0
3.0,6.0,12499.0,97000.0,2019.0,2024.0,9.0,14.0,7,1,228.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,26.0,0.0
5.0,6.0,77499.0,124000.0,2018.0,2024.0,10.0,14.0,2,0,198.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,4.0,0.0,1.0,12.0,285.0,0.0
5.0,6.0,62499.0,238000.0,2022.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,5.0,1.0,0.0,103.0,0.0,1.0,0.0,7.0,1.0
5.0,6.0,72499.0,145000.0,2022.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,3.0,3.0,0.0,6.0,0.0,0.0,4.0,107.0,0.0
5.0,6.0,12499.0,165000.0,2016.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,9.0,0.0,0.0,159.0,1.0,1.0,4.0,187.0,0.0
5.0,8.0,274999.0,122000.0,2012.0,2025.0,3.0,18.0,3,0,43.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,9.0,0.0,0.0,107.0,0.0,0.0,27.0,0.0,0.0
3.0,7.0,37499.0,142000.0,2021.0,2025.0,3.0,31.0,2,0,30.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,7.0,0.0,1.0,13.0,0.0,1.0,0.0,27.0,1.0
5.0,7.0,144999.0,72000.0,2014.0,2025.0,3.0,13.0,5,0,48.0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,6.0,0.0,1.0,186.0,0.0,0.0,3.0,37.0,0.0
5.0,6.0,104999.0,400000.0,2020.0,2025.0,2.0,11.0,3,0,78.0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,4.0,0.0,1.0,43.0,1.0,0.0,9.0,8.0,1.0
5.0,8.0,7499.0,76000.0,2003.0,2025.0,4.0,12.0,7,1,18.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.0,1.0,0.0,24.0,1.0,0.0,75.0,0.0,0.0
5.0,7.0,27499.0,90000.0,2011.0,2025.0,1.0,12.0,1,0,108.0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1.0,1.0,0.0,88.0,0.0,1.0,0.0,35.0,0.0
