brand,condition,door_count,first_owner,fiscal_power,fuel_type,mileage,model,origin,price,sector,seller_city,transmission,year,publication_Year,publication_Month,publication_Day,publication_Weekday,Is_Weekend,Days_since_posted,Alloy_wheels,Airbags,Air_conditioning,Navigation_system,Sunroof,Leather_seats,Parking_sensors,Rear_camera,Electric_windows,ABS,ESP,Cruise_control,Speed_limiter,CD/MP3/Bluetooth,On_board_computer,Central_locking
volkswagen,Excellent,5,Non,8,essence,114999,Polo,WW au Maroc,120000,Casablanca,Ain Sebaa,Automatique,2013,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
renault,Très bon,5,Non,8,diesel,224999,Latitude,WW au Maroc,89000,Sefrou,Toute la ville,Manuelle,2012,2024,10,14,2,0,198,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False
land rover,Très bon,5,Oui,12,diesel,224999,Range Rover Vogue,WW au Maroc,395000,Casablanca,Californie,Automatique,2017,2025,1,12,1,0,108,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Non,6,diesel,274999,Touran,Dédouanée,130000,Rabat,El Youssoufia,Manuelle,2010,2025,1,12,1,0,108,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
opel,Très bon,5,Non,6,diesel,154999,Crossland,WW au Maroc,115000,Tétouan,Safir,Manuelle,2019,2025,3,13,5,0,48,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False
fiat,Très bon,5,Oui,8,diesel,97499,Tipo,WW au Maroc,145000,Larache,Toute la ville,Manuelle,2018,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False
land rover,Très bon,5,Oui,8,diesel,124999,Range Rover,WW au Maroc,295000,Casablanca,Oulfa,Automatique,2018,2025,4,1,3,0,29,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
ford,Neuf,5,Non,6,diesel,224999,Focus,WW au Maroc,110000,Casablanca,Oulfa,Manuelle,2013,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
mercedes-benz,Excellent,5,Oui,8,diesel,104999,Classe GLC,WW au Maroc,425000,Casablanca,Bourgogne,Automatique,2018,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Non,6,diesel,17499,Logan,WW au Maroc,157000,Oued Zem,Toute la ville,Manuelle,2022,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
jaguar,Excellent,5,Oui,8,diesel,92499,XF,WW au Maroc,270000,Rabat,Souissi,Automatique,2018,2025,1,12,1,0,108,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
mercedes-benz,Très bon,5,Non,9,diesel,224999,Classe CLS,WW au Maroc,220000,Taroudant,Maihta,Automatique,2012,2025,3,16,1,0,45,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
fiat,Excellent,3,Non,7,essence,72499,500,WW au Maroc,127000,Fes,Narjis,Automatique,2022,2025,3,13,5,0,48,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False
peugeot,Excellent,5,Oui,8,diesel,124999,3008,WW au Maroc,220000,Sale,Hay Chmaou,Manuelle,2019,2025,4,7,2,0,23,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
opel,Excellent,5,Non,6,diesel,104999,Crossland,WW au Maroc,163000,Tanger,Centre ville,Manuelle,2021,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
renault,Excellent,5,Oui,7,essence,97499,Clio,WW au Maroc,63000,Sidi Slimane Echcharraa,Toute la ville,Manuelle,2014,2024,10,14,2,0,198,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
peugeot,Très bon,5,Non,6,diesel,104999,Tepee,WW au Maroc,128000,Fes,Mont fleuri,Manuelle,2018,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
renault,Excellent,5,Non,6,diesel,114999,Clio,WW au Maroc,129000,Meknes,Hamria,Automatique,2019,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
mercedes-benz,Excellent,5,Non,9,diesel,144999,220,Dédouanée,247000,Larache,Toute la ville,Automatique,2014,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Oui,6,diesel,104999,Duster,WW au Maroc,179000,Tétouan,Route de Ceuta,Manuelle,2021,2025,2,11,3,0,78,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False
toyota,Excellent,5,Oui,10,hybride,194999,C-HR,WW au Maroc,165000,Fes,Agdal,Automatique,2017,2025,3,26,4,0,35,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False
bmw,Très bon,5,Oui,8,diesel,184999,Série 5,WW au Maroc,275000,Marrakech,Hay Al Hassani,Automatique,2017,2025,4,11,6,1,19,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False
dacia,Très bon,5,Non,6,diesel,194999,Logan,WW au Maroc,63000,Tamesna,Toute la ville,Manuelle,2011,2025,1,12,1,0,108,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False
jaguar,Très bon,5,Non,8,diesel,144999,F-Pace,WW au Maroc,285000,Casablanca,Almaz,Automatique,2018,2025,3,31,2,0,30,True,True,True,False,True,False,True,False,False,True,False,False,True,True,True,False
peugeot,Très bon,5,Non,6,diesel,27499,208,WW au Maroc,165000,Fes,Al Hadiqa,Manuelle,2023,2025,4,4,6,1,26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
audi,Bon,5,Oui,8,diesel,184999,Q5,WW au Maroc,360000,Agadir,Hay Zaytoun,Automatique,2020,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
land rover,Très bon,5,Oui,12,diesel,87499,Range Rover Evoque,WW au Maroc,300000,Tanger,Tanja Balia,Automatique,2019,2025,3,17,2,0,44,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
renault,Neuf,5,Non,6,diesel,134999,Clio,WW au Maroc,120000,Kenitra,Centre,Manuelle,2018,2025,4,11,6,1,19,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
peugeot,Très bon,5,Non,8,essence,22499,207,WW au Maroc,62000,Casablanca,Oulfa,Manuelle,2011,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
dacia,Très bon,5,Non,6,diesel,194999,Duster,WW au Maroc,98000,Casablanca,Aïn Chock,Manuelle,2014,2025,3,30,1,0,31,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
hyundai,Très bon,5,Oui,7,essence,47499,Accent,WW au Maroc,175000,Casablanca,Ain Sebaa,Automatique,2024,2025,4,12,7,1,18,False,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
hyundai,Excellent,5,Oui,10,diesel,274999,H-1,WW au Maroc,120000,Casablanca,Ain Sebaa,Manuelle,2023,2025,3,29,7,1,32,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Oui,8,diesel,62499,T-Roc,WW au Maroc,295000,Tanger,Branes 2,Automatique,2021,2025,2,11,3,0,78,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Non,8,diesel,324999,Tiguan,Dédouanée,150000,Safi,Autre secteur,Automatique,2009,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
peugeot,Excellent,5,Non,6,diesel,224999,207,WW au Maroc,81000,Meknes,Wislane,Manuelle,2011,2025,3,13,5,0,48,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
volkswagen,Bon,5,Non,8,diesel,274999,Golf 5,WW au Maroc,75000,Tanger,Branes 1,Manuelle,2004,2024,9,14,7,1,228,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
ford,Bon,5,Non,7,diesel,224999,C-Max,WW au Maroc,75000,Meknes,Autre secteur,Manuelle,2009,2025,4,12,7,1,18,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False
hyundai,Excellent,5,Non,7,diesel,224999,Tucson,WW au Maroc,230000,Casablanca,Sidi Bernoussi,Automatique,2018,2025,2,11,3,0,78,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
fiat,Excellent,3,Oui,7,essence,52499,500,WW au Maroc,135000,Casablanca,Ain Sebaa,Automatique,2022,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False
volkswagen,Très bon,5,Oui,6,diesel,274999,Caddy,WW au Maroc,119000,Tanger,Branes 1,Manuelle,2013,2025,1,12,1,0,108,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
opel,Très bon,5,Non,8,diesel,224999,Insignia,WW au Maroc,82000,Meknes,Riad Toulal,Manuelle,2011,2025,1,12,1,0,108,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False
volkswagen,Bon,5,Oui,6,diesel,274999,Caddy,WW au Maroc,80000,Casablanca,La Gironde,Manuelle,2012,2024,10,14,2,0,198,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
peugeot,Très bon,5,Non,7,diesel,154999,Partner,WW au Maroc,81000,Had Soualem,Toute la ville,Manuelle,2007,2025,3,27,5,0,34,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False
bmw,Excellent,5,Oui,17,hybride,82499,X5,WW au Maroc,560000,Casablanca,Ain Sebaa,Automatique,2021,2025,3,14,6,1,47,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
nissan,Excellent,5,Oui,6,diesel,97499,Qashqai,WW au Maroc,220000,Oujda,Autre secteur,Manuelle,2021,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
peugeot,Très bon,5,Non,8,essence,184999,207,WW au Maroc,63000,Meknes,Marjane 2,Manuelle,2007,2025,3,27,5,0,34,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
dacia,Très bon,5,Oui,5,diesel,32499,Logan,WW au Maroc,110000,Mohammedia,El Bradaa,Manuelle,2017,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
dacia,Excellent,5,Non,7,diesel,2499,Logan,WW au Maroc,76000,Fes,Autre secteur,Manuelle,2012,2025,4,12,7,1,18,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
dacia,Excellent,5,Oui,6,diesel,97499,Duster,WW au Maroc,190000,Casablanca,Oulfa,Automatique,2022,2025,4,12,7,1,18,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
opel,Excellent,5,Non,8,diesel,87499,Grandland,WW au Maroc,275000,Marrakech,Guéliz,Automatique,2022,2025,4,8,3,0,22,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Non,6,diesel,124999,Polo,WW au Maroc,104000,Casablanca,Maarif,Manuelle,2015,2025,1,12,1,0,108,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False
jeep,Très bon,5,Non,12,diesel,114999,Grand Cherokee,WW au Maroc,145000,Rabat,Hay el Fath,Automatique,2015,2025,4,3,5,0,27,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
renault,Très bon,5,Oui,6,diesel,184999,Megane,WW au Maroc,105000,Tétouan,Autre secteur,Manuelle,2010,2025,3,26,4,0,35,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Non,6,diesel,154999,Duster,WW au Maroc,130000,Kenitra,Centre,Manuelle,2017,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
jeep,Excellent,5,Non,6,diesel,124999,Renegade,WW au Maroc,160000,Marrakech,Hay Charaf,Manuelle,2018,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
volkswagen,Très bon,5,Non,8,diesel,274999,Tiguan,Dédouanée,320000,Marrakech,Guéliz,Automatique,2017,2025,1,12,1,0,108,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
toyota,Très bon,5,Non,9,diesel,324999,RAV 4,WW au Maroc,88000,Sale,Bettana,Manuelle,2007,2025,2,11,3,0,78,True,True,True,False,True,False,False,False,False,True,True,False,True,True,False,False
citroen,Très bon,5,Oui,4,diesel,22499,ZX,Dédouanée,10001,Casablanca,Ben M'sick,Manuelle,2001,2024,10,14,2,0,198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
opel,Bon,3,Non,6,essence,114999,Corsa,WW au Maroc,66000,Casablanca,Sidi Bernoussi,Manuelle,2013,2025,1,12,1,0,108,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
honda,Excellent,5,Non,9,diesel,224999,CR-V,WW au Maroc,95000,Casablanca,Hay Moulay Rachid,Manuelle,2009,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Très bon,5,Non,6,diesel,134999,Logan,WW au Maroc,95000,Marrakech,M'Hamid,Manuelle,2017,2025,3,18,3,0,43,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
mercedes-benz,Très bon,5,Non,9,diesel,154999,220,Importée neuve,423000,Casablanca,Ain Sebaa,Automatique,2019,2025,1,12,1,0,108,True,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False
opel,Excellent,5,Oui,6,diesel,32499,Corsa,WW au Maroc,138000,Casablanca,Ain Sebaa,Manuelle,2022,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
ford,Excellent,5,Oui,6,diesel,87499,Focus,WW au Maroc,215000,Kenitra,Centre,Manuelle,2021,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
hyundai,Très bon,5,Non,6,diesel,72499,i30,WW au Maroc,180000,Casablanca,Californie,Manuelle,2020,2025,4,4,6,1,26,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
abarth,Neuf,3,Oui,10,essence,2499,595,WW au Maroc,320000,Marrakech,Sidi Ghanem,Manuelle,2025,2025,4,10,5,0,20,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volvo,Bon,5,Non,8,diesel,164999,XC60,WW au Maroc,359000,Tanger,Achennad,Automatique,2021,2025,2,11,3,0,78,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mercedes-benz,Excellent,5,Non,10,diesel,154999,Classe C,Dédouanée,470000,Casablanca,Hay Hassani,Automatique,2018,2025,1,12,1,0,108,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
citroen,Excellent,5,Non,6,diesel,114999,Spacetourer,WW au Maroc,195000,Agadir,El Houda,Manuelle,2021,2025,2,11,3,0,78,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False
seat,Très bon,5,Oui,8,diesel,72499,Ateca,WW au Maroc,289000,Casablanca,Val Fleuri,Automatique,2022,2025,4,12,7,1,18,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
audi,Excellent,5,Oui,6,diesel,114999,A3,Dédouanée,250000,Tétouan,Wilaya,Automatique,2017,2025,3,22,7,1,39,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
citroen,Excellent,5,Oui,8,diesel,7499,C5,WW au Maroc,39000,Berrechid,Toute la ville,Manuelle,2004,2025,1,12,1,0,108,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False
mercedes-benz,Très bon,3,Oui,31,essence,124999,Classe CL,Dédouanée,240000,Rabat,Souissi,Automatique,2009,2025,1,12,1,0,108,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
honda,Bon,5,Non,11,essence,374999,CR-V,WW au Maroc,32000,Dakhla,Toute la ville,Manuelle,2000,2025,4,5,7,1,25,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mercedes-benz,Très bon,5,Oui,8,diesel,97499,Classe A,Dédouanée,370000,Casablanca,Al Madina Aljadida,Automatique,2020,2025,4,5,7,1,25,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Oui,8,diesel,124999,Tiguan,Dédouanée,500000,Casablanca,Ain Sebaa,Automatique,2021,2024,9,14,7,1,228,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Très bon,5,Oui,8,diesel,37499,Tiguan,Importée neuve,340000,Casablanca,Californie,Automatique,2017,2025,3,13,5,0,48,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
opel,Excellent,5,Oui,8,diesel,144999,Insignia,WW au Maroc,155000,Casablanca,Anfa,Automatique,2014,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
toyota,Excellent,5,Oui,5,diesel,224999,Corolla,WW au Maroc,120000,Marrakech,Bab Doukkala,Manuelle,2015,2025,3,28,6,1,33,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False
daihatsu,Excellent,5,Non,8,essence,12499,Terios,WW au Maroc,68000,Bouskoura,Bouskoura centre,Manuelle,2010,2025,2,11,3,0,78,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
hyundai,Très bon,5,Non,6,diesel,164999,i30,WW au Maroc,129000,Marrakech,Socoma,Manuelle,2014,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
citroen,Excellent,5,Oui,6,diesel,124999,Berlingo,WW au Maroc,215000,Sale,Hay Karima,Manuelle,2021,2025,4,10,5,0,20,True,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Très bon,5,Non,8,diesel,37499,Bora,Dédouanée,70000,Sale,Hay Chmaou,Manuelle,2005,2025,2,11,3,0,78,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
fiat,Très bon,5,Non,5,essence,67499,Panda,WW au Maroc,75000,Casablanca,Aïn Borja,Manuelle,2019,2024,9,14,7,1,228,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
peugeot,Très bon,5,Oui,7,diesel,17499,Partner,Dédouanée,68000,Tanger,Administratif,Manuelle,2009,2025,4,3,5,0,27,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
peugeot,Très bon,5,Oui,6,diesel,7499,308,WW au Maroc,13700,Tanger,Tanger City Center,Manuelle,2019,2025,3,13,5,0,48,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
porsche,Bon,5,Non,28,essence,114999,Cayenne,Importée neuve,200000,Nador,Centre Ville,Automatique,2012,2025,3,23,1,0,38,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
renault,Excellent,5,Non,6,diesel,164999,Clio,Dédouanée,130000,Marrakech,Afaq,Manuelle,2020,2024,10,14,2,0,198,True,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
renault,Très bon,5,Non,6,diesel,164999,Kangoo,WW au Maroc,130000,Casablanca,Sidi Bernoussi,Manuelle,2017,2025,1,12,1,0,108,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False
